words,sentiment_coeff
peut_tre,-1.1432778878433574
g_nant,-1.277835075139357
lorsque_l,-1.374595069985603
on_veut,-1.3012371240952043
sortir_sans,-1.3565085283314884
prendre,-1.1491093459363542
transports_en,-0.9972850195739279
commun,0.9519984157262747
un_grand,0.9473667257261497
centre_commercial,-1.012296061980149
se_trouve,-0.947045631289897
de_marche,0.9156832324516339
y_retournerions,-1.2197915842568767
avec_plaisir,-1.059765056822081
lors_d,-1.1432952213936276
un_prochain,-1.1484088119929856
merci,0.9674886963730676
gwendoline,-1.268309888808362
nadia,-1.0132939175932685
accueillants,-1.0256695810132113
toujours_pr,-1.074567202869544
les_moindres,-1.564856321602417
le_petit,0.9638378486928324
d_jeuner,0.9569901300577108
propos,-1.1555195140239138
est_assez,-1.0596707063617656
garni,-1.4317491030675775
ne,-1.0507982813136685
pas,-0.979125078463513
sur,-0.9655452276023513
sa,-1.0902433128395732
faim,-1.5992944301622105
la_chambre,0.9511338780862807
petite_mais,-1.10609570784668
propre_et,0.9440642820609466
logement,0.939595472299005
loign_du,-1.0027698331983803
mais_relativement,-1.3979717808594503
proche_des,-0.9588811493612877
communs,-1.1931302132342918
cependant,-1.090750395589581
petit_b,-1.2118343739031423
mol_sur,-1.3372928282074845
fait,0.9734288189253816
que,-1.0418297648762012
nous_ne,-1.0477410037443982
pouvons,-1.4839012942326473
utiliser_la,-1.2048979226916432
cuisine,0.9816011248254816
il_est,0.9505717071657545
difficile_de,-1.2275483303542
trouver,-1.135921358256678
de_quoi,-1.0355713068658112
manger,-1.1511659087237875
normalement,-1.610059739793467
prix_abordable,-1.7157318763226355
dans_les,-0.9986813396149782
environs,0.9460528146411404
en_bref,-1.207120413355292
nous_recommandons,0.9360068679145545
vraiment,0.9428467193125133
ce_logement,-0.9609605232374689
o,-1.0424555158257092
r_gne,-1.3217177218045115
la_convivialit,-1.5601515953455423
helping,1.037449937238153
good_advices,1.0105546416903497
reach,1.0369966278854805
tram_stop,1.0094056194230632
explained,1.0172512552283626
advices,1.0053499450960723
talks,1.0338462037321512
tram_station,1.0058628075222078
few,1.07769097607159
houses,1.051694604521985
refrigerator,1.0637487439259259
stacked,1.0933550328802648
wholesome,1.0668372141711986
toilets,1.0897939695002117
well_kept,1.0942131032919142
families,1.0576710850644218
especially,1.1266025649034574
seats,1.0750620412821559
shows,1.07694863194317
railway_station,1.0017391192767064
wir_hatten,1.0145047207229954
eine_gute,-1.1949312640938983
zeit_bei,0.9782163080715126
und,1.0043295823602996
der_empfang,-1.1676014578524876
war,1.0177915524216705
herzlich,-1.0177374006847626
da,-1.1316777949672958
das_haus,1.03446491337961
am_stadtrand,-1.289872168410119
liegt,0.9865196005938595
benutzen,-1.4391064327855088
wir,0.992476926967303
die,0.9900557524698402
bahn,-1.1694966105736597
um_ins,-1.3824998070319954
zentrum_zu,-1.3416289340296192
kommen,-1.133564336838764
dank,1.006547456844576
toller,-1.198024541661389
unterlagen,-1.5931276320617662
n_tzliche,-1.230789983213001
ffentlichen_verkehrsmitteln,-1.1769282729580257
problemlos_m,-1.3221930791644378
glich,-1.3282676695102766
danke,1.0037253299882412
die_beiden,-1.2080021378421757
enjoyed_chatting,1.0401632831403294
someone_who,1.0729987049822753
wants,1.0369460198005036
got,1.0909529483218732
overview_of,1.0156596527613944
tons_of,1.0485728859771748
shower,1.0929416258039097
soft,1.053521516541368
view,1.0675849558392525
window,1.0733965520090518
picturesque,1.039468656069243
checked,1.052336931189378
bag,1.0454386443646126
funny,1.0557025698115257
juillet,-1.203643361190646
2015,-0.9924486659985117
n,-0.9637842911299556
est_pas,0.9577488854396417
conseils,-0.9593900242278188
un_arr,0.9283400089640576
14,0.9930220590945951
environ,-0.927276988152854
une_centaine,-1.2781693190748704
m_tres,-1.0022657329678586
pour_aller,-0.9235500755845798
en_marchant,-1.1379703443055615
vous_trouverez,-1.1407885520827452
la_gare,-0.9380812217700767
prendre_le,-1.0767452223746135
qui_vous,-1.0376432044899222
st_stephen,0.9958606749720951
green,1.0124130723574678
la,-0.9743420980396634
l_bre,-1.1333433239868251
grafton_street,1.0024878018038308
vincent,0.9952254045846793
pics,1.034366395552629
colourful,1.0415913387937392
useful_information,1.0172847524570747
herself,1.0532712203055739
friedly,0.9953932236125541
warm_hearted,1.0320606035129467
beginning,1.050200956522273
realy,1.0249655272673426
wonderfull,1.0136912939482228
regards,1.0282548803449767
mathias,-1.1744983131801758
eva,1.0395424170058405
options,1.0480459236981867
at_ease,1.035316575811249
describe,1.0463641901092915
atmosphere,1.0830130263621527
residential_area,1.034677269152282
village,1.014188359724053
popular,1.0449505334414744
dundrum_shopping,0.9921182006550937
paces_from,-1.100343687917402
independent_traveler,-1.3523828465791887
who_enjoys,-1.3348774724322512
discovering,1.0390639444544245
neighborhoods,1.023373547330525
hustle,1.0215436432755944
bustle,1.0212049843675046
space,1.1205260280077867
3_nights,1.0381114445621404
bedroom,1.095941484127882
heating,1.0698878571083592
table,1.0531888315787368
help_yourself,1.0386132106934327
bread,1.041570327449994
you_won,1.0397411455849168
be_disappointed,1.0278974753365688
catch,1.0298604625283567
hospitable,1.0732791244857471
well_organized,1.0631300548426004
shared_bath,1.1029881341009695
fine,1.1014261601443769
cause,1.0530603310080355
un_retard,-1.1954335477393176
notre_vol,-1.1911004236246656
arriv,-1.041524163242756
tard_dans,-1.2282198941802118
soir_e,-1.156667250382427
qui_nous,0.9459744869664907
accueillis,-0.9508694320172036
gentiment,-1.155419600178949
ont_fourni,-1.6297174698796106
toutes,-1.123609151795647
informations_utiles,-1.4437989158252904
sur_les,0.9489375710346668
transports,0.9669642849481979
visites_faire,-1.3176211909003797
continental,1.0428795660234444
diverses,-1.1749410751611145
r_ales,-1.0335558036155839
fruits,1.0060092873315718
tait,0.9625092897569824
en_libre,-1.1499033363923583
service,1.0423139422601893
notre,0.9672634829648781
chambre_tait,-1.2421673386886924
l_environnement,-1.0980037997818217
tranquille_et,-1.0913587542858032
r,-0.960304817860112
dans_l,0.975484247920187
ensemble,-1.120247441256227
avec_des,-1.013039590154739
h_tes,-0.9972195937781023
sympathiques,-1.1868487725156305
positive_experience,1.0723606358305164
chatting,1.0388924194210754
makes,1.0728877577825497
special,1.0811631338042407
quiet_neighbourhood,1.0365764613427215
description,1.037231264262171
exactly,1.0415469611766295
calm,1.0376334396536702
better_than,1.057579119456828
described,1.057465802707712
shop,1.0360033490058473
rental_car,1.0294646667957703
handy,1.0563924320840192
quick,1.0540458864712923
weekend,1.0523464273847183
passion,1.025011519045151
personalized,1.0285383913842199
heated_blankets,1.0987480768913498
have_asked,1.0318034367437776
included,1.0774202862183586
start,1.055995467612089
fantastic,1.1164207550616025
hike,1.0386564327672925
powerscourt_waterfall,-1.066338190547818
enniskerry,0.9950485187527791
exactly_as,1.0357569691709028
r_sidentiel,-1.1037599426887381
bien_situ,0.9363822358554894
jusqu,-1.0365187967761311
fort,-1.1757915348376693
bien_accueillis,0.956048430593948
notre_h,-0.9786409195677485
te,-0.9820581125778846
pit,-1.2734315567047894
l_heure,-1.0276985623288402
tardive,-1.0126686754088348
notre_arriv,0.9630464729950793
e,-1.0059570759067444
servi,-1.130370081641281
th_/caf,-1.1570587821428577
toast,1.0119326486386708
pendant,-1.1669199035822337
qu_il,-0.9645356685554876
sur_le,0.9696809745831316
mode,0.9848874248339182
fonctionnement_de,-1.3193584064497688
sortir,-1.2741087026555624
plaisant,-1.2367547733923883
un_bon,-0.9934496540797204
sens_de,-1.1522236711920706
l,-1.0657304401189878
humour,1.007304561562333
appr_ci,0.9622500606586177
merci_encore,0.9660237918647637
votre_accueil,-1.1840040034104078
nos_sentimos,-1.3655583647151388
como_en,-1.134466882248746
casa,-1.0266906811844512
muy_acogedor,-1.155012567390017
y_su,1.0027982185105584
marido_son,-1.1949700420322753
unas,-1.2125400742116628
que_te,-1.0066072554762262
ayudan_en,-1.6146234878302506
todo_lo,1.0050862813606491
la_casa,0.9885262250613854
muy_bien,0.9783491162000494
equipada,-1.3676238135725172
mejor,-1.2062806949480904
lo_que,1.0098034922137629
el_barrio,-1.0126742131815623
cerca_de,-0.9757332933706937
un_gran,-1.0801147891931142
centro_comercial,-1.1975777401959253
y,-0.9417011541435985
comunicado,-1.1680345604946092
warm_welcome,1.051566493009005
shown,1.0413399369229432
knew_where,1.0156926759881788
homemade,1.0347822108056255
guide,1.0208947371843395
inclusive,-1.055133402561529
set,1.083791797535449
shining,1.0664644196327873
example,1.0627945807752968
talkative,1.0134485686429726
always_available,1.0388409916504726
my_grandmother,1.0345656394928417
guidance,1.0478975957653587
my_brother,1.0474714393014886
situation,1.0273485537878986
outstanding,1.0883027798491036
overlooked,1.0843378747605563
preparing,1.0688205321350344
power,1.0609447521966375
connectors,-1.4424311386912858
cameras,1.0440320954143645
computers,-1.066558734553899
bedrooms,1.0795221868260636
sparkling_clean,1.0937497423119653
back_yard,1.0559178470244939
relax,1.0684035918116979
bus_stops,1.0261668489882436
walkable,1.0455826966509845
ask,1.061341645283477
well_placed,1.0181382124999612
visits,1.0410701241842608
brilliant,1.0866210214254544
all_round,1.0415018057249958
churchtown,1.0106040515715624
expecting,1.0705038555770299
public_transit,1.0329224939459452
worth,1.0753426813312332
most_congenial,1.0677634619428393
acclimating,-1.1794570644256936
surroundings,1.0628096988537215
ideally_situated,1.027122724647262
shopping_mall,1.0077485207903225
euros,0.9968679180127219
advantage,1.0745964261954597
off,1.0657954242478085
street_parking,1.0362438680536075
property,1.1079442105213007
grand,1.0268083433152992
enthusiastic,1.0424576052656604
approachable,1.0546190383319056
sweetest,1.0340082332516956
converters,1.0498217870890805
plugs,1.0430974686971486
print_outs,-1.232238720705563
old_friends,1.0326361887725848
renters,1.1150654088826877
long_day,1.0357157171365121
from_california,1.0675551393916765
map,1.0265107568968503
locate,1.0423295916622421
aroud,-1.3338880709238998
luan,-1.2709395727038204
works,1.073687449300609
esposo,-1.2983447189445951
anfitriones,-1.0836667034882328
nos_dieron,-1.256238790722612
la_bienvenida,-1.4477418122837271
y_nos,-0.9831342637567337
toda_la,-1.229354561994321
las,-0.9839097353858854
actividades,-1.390922717070386
que_pod,-1.4716137526229907
amos_hacer,-1.320310338052205
la_ciudad,-0.9867127371656345
es_una,1.0240478756072917
persona,-1.017158266832121
fant_stica,-1.2383971926367894
muy,-1.0101611814147309
sociable,1.0173073865628495
recibir,-1.4908418613789163
sus_hu,-1.2940034203702684
spedes,-1.2911752345858436
bon_accueil,0.9563361186059793
disponibilit,-1.142297256205354
chambres_propres,-1.3119141048934984
mais,-1.0105138976618087
voisine,-1.2682218585910916
la_salle,-1.0223548534791342
de_bain,-1.0418971472083638
bruyante,-1.152966671396057
lors_de,-1.0332860845339982
l_utilisation,-1.390435129777918
la_douche,-1.160757876084006
un_autre,-1.3131141738077972
h_te,0.9518026694834143
6h,-1.523524144101283
23h,-1.217770210557292
cent,-1.1708052649214755
pr_voir,-1.1214790642252028
vers,-1.2303960024064298
plus_tard,-1.190528401333841
journ_e,-1.1510299114323077
le_trajet,-1.0551139411585888
30mn,-0.9816636592533469
le_soir,-1.0952855993766561
15mn,0.9373412872063789
green_line,0.9715856083041488
mn,-0.9219810681858898
il,-0.9846596175910646
prend,-1.3290448669388737
twin,1.0410276137444014
july,1.0465483123449122
enthusiastic_person,-1.1303822800807157
recommendations,1.051494976905386
rather,1.0868327366348316
might_be,1.0880332928826468
stuff,1.0677073746758134
along,1.0530108350276064
anyway,1.0742217914462682
consists_of,1.0516604087103132
cereals,1.0128114190644437
milk,1.0478360560872808
white,1.0751165410200232
provides,1.0692156715296373
something_else,1.0841909778572527
cookies,1.0230124416244006
black,1.082071024174099
sit,1.0375113095241404
might,1.0941176955526137
wild,1.044913632824267
microwave,1.0402792273663606
only_thing,1.0674703963862813
difficult,1.0631425851614258
boiler,1.0409762119305193
adjacent,1.0663278944233365
loud,1.0744279913510923
oropax,-1.2263241401567235
6am,1.0399394522698346
11_30pm,1.029769569280826
disturbed_by,1.0463938971510849
heartly,1.020808908901983
reachable,1.009130542806324
25min,0.9419963113407412
altogether,1.1112351989512959
amenities,1.1012047866823607
free,1.054381933762356
these,1.1143702561192557
air_bnb,1.0665563204289796
be_happier,1.0247528136868902
eat,1.0433491236329098
thankyou,1.0557074429366367
touristic,1.0250544696873978
ways,1.0624191297780181
waren_sehr,1.009558627907786
freundlich_und,1.0117499449806289
hilfsbereit,1.0107912775714012
auch_als,-1.335643656692841
meiner_tochter,-1.3881626643901719
nicht,-1.1219295902162396
gut,1.0051553331266825
ging,-1.3884304204691824
hat_uns,1.0051225277959448
geholfen_und,-1.240133353974704
mit_dem,0.9663826344387827
n_tigen,-1.231401656136893
versorgt,-1.3441063365553887
auch,0.9908569297245404
fand_ich,-1.3618431274436273
idee,-1.6779036359629067
von,0.9914390596751999
dass_wir,-1.17021747485347
unser_fr,-1.2680397663826088
hst_ck,1.0121417793782006
selber_machen,-1.6978644308156818
konnten,-1.3272408161024514
waren_wir,-1.2836664007339884
keine,-1.2286324864089078
genaue,-1.459878777614356
uhrzeit,-1.3581936794759049
fr_hst,0.9955604846137402
ck_war,-1.1189190526346515
ausreichend,-1.180501507490976
es_gab,-1.160540520843656
orangensaft,-1.2163576100429723
kaffee_tee,-1.2466665531750343
obst,-1.4053332065396589
uns_sehr,0.9991795172249152
wohl_gef,1.0087572111489878
hlt_das,-1.1539883896576308
einzige,-1.4435041582485635
mir,-1.0597094396421325
halt,-1.479634672887168
gut_gefallen,-1.1824263496437337
hatte_dass,-1.777053884065629
das_badezimmer,-1.18339596052493
und_toilette,-1.3902317240725137
mit,0.9882090419098389
6_personen,-1.318478170574039
teilen_mussten,-1.468260983789489
aber,-1.0354057799138974
das,0.998442303726553
stand,1.0550444634980451
ja_auch,-1.468288752622793
der_beschreibung,-1.2160783607847039
die_bushaltestelle,-1.1366254332598693
befand_sich,-1.3603750465999667
nur,0.9763713088560462
minuten_von,-1.2711371207575484
der_unterkunft,-1.0244944918349879
entfernt_mit,-1.2477536730735552
dem,-1.0667301427630915
wir_dann,-1.6280742042830525
ins_centrum,-1.2885030248187064
gefahren_sind,-1.5230742993743047
die_fahrt,-1.247112753203612
dauerte,-1.429919567261666
ca_30,0.9556781118111723
ich_w,-1.0844352101862726
rde,-1.2099618263074765
die_unterkunft,1.0267191766067452
auf_jeden,1.029160191978297
fall_weiterempfehlen,-1.1842680808912132
danke_nochmal,-1.1389104898178857
far_exceeded,1.0287380846846375
wishes,1.051604887841533
expectations,1.0537306448676316
answer,1.0294228478226357
share,1.0609200643803196
beyond,1.0501942370018797
inquire_about,1.0441874573498422
additional,1.0711968475950013
needs,1.0817749888921069
minute_walk,1.0228998206914321
train,1.0100188634088307
rode,0.9672069414551432
city_centre,1.04876500965955
wouldn_t,1.079736655839541
