id,no_img_bathroom,no_img_bedroom,no_img_dining,no_img_hallway,no_img_kitchen,no_img_living,no_img_others,count,brightness,contrast
28214954,2,2,0,0,5,0,11,20,90.48809034736382,0.999609375
28215703,1,1,0,0,1,3,3,9,123.3095271061957,1.0
28220868,3,5,0,0,3,6,0,17,150.26847870899906,0.9957235712912615
28221952,2,3,0,1,2,3,1,12,159.08415136852707,0.9986928104575163
28222454,1,2,1,0,1,2,0,7,159.78891284079216,1.0
28234137,1,1,1,1,2,0,0,6,108.9452177908522,0.9986979166666666
28234386,2,2,0,0,1,1,0,6,119.22162663966049,1.0
28235083,2,2,0,0,0,3,14,21,113.09651349900385,0.9922081400825701
28236639,1,1,0,0,0,0,0,2,113.54957912032356,0.99609375
28238375,2,0,0,0,4,1,0,7,97.49934905780493,1.0
28242074,4,10,0,0,10,3,1,28,117.10407223691948,0.9942471590909091
28247378,1,3,0,0,1,2,0,7,171.58283857936826,1.0
28267502,3,5,1,0,2,1,0,12,183.17863160686727,0.9986901968050065
28270262,1,3,0,0,1,1,1,7,130.17642115076768,0.9977590691788526
28272397,3,4,1,1,3,1,6,19,110.6293704534877,0.9995888157894737
28277301,6,5,0,1,0,6,2,20,126.93261586934155,0.9852175869547205
28279464,1,0,0,0,0,0,0,1,110.45116753472222,1.0
28292801,1,0,0,0,0,1,0,2,154.32616126543212,0.9880159362549801
28296980,2,2,1,3,3,3,1,15,142.49375990933856,0.9994791666666667
28300575,2,2,0,1,1,0,0,6,144.46094684014938,0.9986979166666666
28308855,2,3,0,0,2,0,1,8,144.9360101741947,1.0
28311634,1,1,0,0,4,1,3,10,116.69231689814816,0.9968931686046512
28326259,0,1,0,0,1,3,3,8,118.56233443504881,0.9932763110632183
28330897,1,0,1,0,2,2,0,6,109.1144427833505,0.997348724436011
28331852,1,3,1,0,2,2,4,13,106.54894689527936,0.9976008305896438
28335757,1,0,0,0,1,3,0,5,122.90557613168724,0.9967914094650207
28337065,2,3,0,0,3,0,1,9,119.7569421760688,0.9898200757575757
28339974,1,1,0,0,0,0,0,2,110.97703736169916,1.0
28352231,1,1,0,1,2,1,0,6,116.72000768925754,0.9986979166666666
28355196,2,1,0,0,1,2,0,6,140.28251450121482,1.0
28381149,2,5,1,0,0,0,4,12,116.11678712277092,0.9954527426280589
28387141,1,0,1,0,1,2,0,5,139.3424947916667,1.0
28394351,1,2,0,0,2,1,1,7,130.41857273754408,1.0
28398283,1,3,0,1,1,0,1,7,130.48878785554965,0.9988662131519275
28399470,8,3,0,3,3,1,1,19,114.53694102778005,0.9983584630350194
28400783,3,4,0,0,2,3,1,13,108.88755887710658,1.0
28424185,1,0,0,0,0,3,2,6,91.31559518068416,1.0
28428610,3,6,0,0,2,1,2,14,186.012120627572,0.9977331246295199
28430184,2,4,0,0,1,2,0,9,124.88161506558643,1.0
28434338,0,1,0,0,0,0,0,1,134.88057355967078,1.0
2844543,1,9,1,1,1,1,0,14,139.76195864794607,0.9983214988751407
28448562,2,5,1,0,1,4,0,13,177.2145339209402,0.9667004433134461
28448790,1,4,2,0,0,0,0,7,116.11381678528232,1.0
28448860,1,2,0,1,1,3,1,9,157.4151501065992,0.9789402173913042
28449403,1,1,1,0,3,1,0,7,156.7525346276925,0.9918538541058676
28451442,0,2,0,1,1,3,1,8,97.19137855092822,1.0
28454811,6,1,0,2,0,6,0,15,128.69255758101852,0.9943419574541096
28456279,1,6,1,0,2,2,0,12,165.95006545246056,0.9986901968050065
28457056,3,3,0,0,0,0,0,6,101.14360975435608,0.9874213836477987
28459133,1,3,0,0,1,1,1,7,141.42867106178784,1.0
28463511,2,5,0,0,1,1,0,9,149.61907939671926,0.9964688818134257
28480101,1,4,0,1,1,1,2,10,168.45609735082306,0.9992125984251968
28486524,3,4,2,0,1,5,0,15,167.19573809937978,1.0
28491969,1,1,0,1,1,1,2,7,107.0431465620006,0.9988839285714286
28503054,5,5,0,1,2,2,6,21,152.31494585244587,1.0
28503908,3,6,0,1,2,0,0,12,131.87754922233762,1.0
28504054,1,1,0,0,1,1,1,5,76.67484400720164,0.9968871595330739
28504868,3,2,0,0,3,0,1,9,130.33078721158796,0.9939971399115368
28505143,1,2,0,1,1,0,1,6,157.6348754204098,0.9697124094202899
28509527,1,1,0,0,1,1,3,7,138.41034298849698,1.0
28510719,0,1,0,0,0,0,0,1,130.36189300411522,1.0
28511676,2,6,0,0,1,2,2,13,123.04395833333335,0.9885957066189625
28511801,2,3,0,0,1,1,0,7,131.50260765726043,1.0
28515604,6,6,0,0,6,0,25,43,157.48199494326713,0.9969606334127216
28516601,1,1,1,1,2,2,7,15,105.12412669324415,0.9989583333333333
28528214,2,4,2,1,1,1,2,13,182.197924554023,0.9993943064809206
28532298,0,8,0,1,1,1,0,11,113.57093261901423,1.0
28532610,2,3,0,0,0,0,2,7,157.63036045766304,0.9988839285714286
28535504,1,0,0,0,1,0,0,2,192.32763888888888,1.0
28539134,3,6,1,1,2,2,0,15,114.92385387417008,0.9968790531776913
28540267,1,2,0,0,3,2,2,10,136.68636403677982,0.9954022988505746
28541638,3,4,1,0,1,1,5,15,106.83243732853222,0.9989521574440052
28543306,2,6,1,0,0,4,2,15,147.09930667110663,0.9743750071876681
28551539,1,1,0,1,1,2,3,9,116.15983828446502,1.0
28554528,1,3,0,0,1,1,0,6,116.89314402220509,1.0
28554698,1,1,0,0,2,2,0,6,127.33700159143518,1.0
28559393,2,6,0,0,1,2,4,15,130.38760283281582,1.0
28559893,1,0,0,0,0,0,0,1,119.52134982638889,1.0
28564351,2,4,1,0,1,0,6,14,117.07716655867871,0.9960901735211459
28571047,2,3,1,0,7,9,1,23,165.92965392127505,0.9921664684515249
28571665,1,1,0,0,0,2,3,7,133.64939664837433,0.9825330919080919
28575333,3,2,0,0,0,0,0,5,103.65656470818308,0.9849056603773585
28577715,3,1,1,0,1,3,1,10,142.06240681122787,0.9736832233651281
28579006,1,4,0,0,0,0,0,5,128.50801803626544,1.0
28580754,5,5,1,0,2,1,0,14,127.20739125192902,0.9861268226618971
28583302,5,11,2,0,5,3,3,29,137.49363178469315,0.9864940277767937
28591015,0,2,1,0,0,1,1,5,129.58742367541151,0.9984375
285938,3,2,1,0,2,0,1,9,171.23205349538551,1.0
28595439,1,1,0,0,3,1,1,7,111.07818734843474,0.9987995198079231
28597024,1,3,0,0,0,1,1,6,112.34852066186556,0.9986979166666666
28601076,1,2,0,1,1,2,2,9,131.88292950888774,0.9974160206718347
28606194,0,5,0,0,0,2,2,9,104.3064479552532,0.9956965368730075
28607626,2,3,1,0,1,0,2,9,94.6411566393747,0.9991319444444444
28618234,2,2,0,0,1,2,0,7,150.26298491696065,0.9988706945228685
28620033,3,1,3,0,2,0,0,9,147.00774029616093,1.0
28625008,2,5,0,0,2,1,5,15,120.59221832681963,0.9989562908496732
28625809,2,1,0,0,1,1,0,5,124.06747582304527,1.0
28626244,1,1,0,0,1,3,2,8,133.48617761180233,1.0
28628133,2,3,0,0,1,0,1,7,136.0633543914866,0.9988795518207283
28630830,1,0,0,0,0,0,0,1,131.72875289351853,1.0
28633468,3,3,1,1,3,2,1,14,150.32364886463844,0.9994022713687986
28635211,5,6,0,1,5,7,3,27,127.05736587265595,0.9979789611931785
28635402,2,4,0,1,1,0,2,10,140.38687686618897,0.998443579766537
28635742,2,3,0,0,0,0,0,5,107.22622163719389,1.0
28646711,2,5,0,0,2,0,0,9,185.7999227323388,0.9973485602754053
28646898,2,5,0,0,2,0,0,9,185.81624281978736,0.9973485602754053
28646980,2,3,0,1,2,1,0,9,157.65005436957017,0.9982535957400087
2864844,4,5,1,0,2,3,0,15,108.3538201826921,0.9828148127511782
28650618,0,1,0,0,0,0,0,1,123.73539866255145,1.0
28651800,2,3,0,0,1,2,1,9,129.922004832336,0.9905781080241809
28651801,1,1,0,0,1,3,2,8,128.38377794904767,0.9970664828431373
28658094,2,3,0,0,2,1,0,8,179.01337102944956,0.9989626556016598
28659989,1,3,0,0,1,3,1,9,111.46166161430031,1.0
28661182,2,3,1,1,2,0,2,11,112.70460396183088,0.9985850725150336
28661210,4,5,0,1,2,1,3,16,130.6948692189911,0.9554570621097247
28661593,0,0,0,0,1,0,0,1,134.76617616687318,1.0
28676639,3,2,1,1,2,1,3,13,167.93307835747072,0.9993562922433216
28679382,3,3,2,2,1,2,0,13,127.58578614466272,0.9939572605310191
28682627,1,2,0,2,1,3,0,9,121.61826390675012,0.9982638888888888
28687710,4,3,0,0,1,2,1,11,162.15252998737375,0.9971204129526043
28688384,2,2,0,0,1,0,0,5,120.3915658114712,0.9953125
28703488,5,2,0,0,0,0,0,7,182.8156493817889,0.9966604710950528
28706079,0,1,0,1,0,0,0,2,103.78747347608024,0.9463593658250147
28708084,1,1,2,1,1,2,0,8,114.10300634564685,0.9847256620062771
28714145,1,3,0,0,1,0,1,6,127.1903382737483,1.0
28716379,3,2,0,1,1,2,4,13,100.89738841405507,0.9987580128205129
28727579,1,1,0,0,0,0,0,2,127.68763382523149,0.9921875
28730742,2,2,0,0,1,0,1,6,115.40942943431713,0.9947916666666666
28736303,2,3,0,0,1,1,0,7,70.55910101900842,1.0
28738041,3,5,0,1,4,4,0,17,150.11689609620854,0.9954780814997755
28746606,5,9,0,1,2,0,6,23,167.073313847513,1.0
28752653,3,2,0,1,1,1,1,9,126.51757555298354,0.9965071914800175
28767433,0,1,0,0,0,0,0,1,139.55502829218108,0.9428571428571428
28770399,3,2,1,0,5,3,20,34,161.85303053158714,0.9912311688501582
28773820,0,5,0,0,0,0,0,5,130.4910365306713,1.0
28775919,2,3,0,0,1,0,0,6,124.56973031335734,0.9335256881736057
28783923,2,3,0,0,2,1,0,8,137.59795789930556,0.9980314960629921
28804561,1,5,0,0,1,1,1,9,167.75452370079236,0.9939693592576694
28805866,0,1,0,0,0,0,0,1,125.42513374485597,0.9921875
28809659,2,0,0,0,1,0,2,5,110.65452028677983,1.0
28819927,2,3,0,0,1,2,2,10,136.43097090336028,0.9838235294117647
28828214,1,5,0,0,2,2,4,14,161.7868376827969,0.9988470076827412
28833765,5,5,0,0,2,0,1,13,186.46016025641026,0.9976008305896438
28849266,0,2,0,0,0,0,3,5,145.48709321293398,0.9984375
28854324,4,3,0,3,2,3,0,15,149.8376671596365,0.9989521574440052
28858927,4,2,0,0,1,0,0,7,113.89805110045562,1.0
28865047,7,2,0,1,6,10,1,27,126.84254276572739,0.9973491991694091
28933950,3,1,0,0,1,3,2,10,132.48274303749366,0.9841896484037342
28936103,0,0,0,0,1,0,0,1,124.49749710648148,1.0
28937844,3,6,0,1,0,4,19,33,120.11676182640447,0.9995198597419982
28953693,3,5,0,1,4,0,1,14,186.54997910467387,0.988655516618813
2899956,2,3,0,0,3,4,2,14,135.88397143454216,1.0
29047787,2,3,3,0,2,3,1,14,125.82564047802762,0.9994353472614341
29057483,10,8,5,0,6,3,11,43,126.93693440823068,0.9970873493002852
29067213,1,2,1,0,3,1,2,10,100.16347811714044,1.0
29073959,2,4,1,1,2,2,0,12,161.01509205675583,0.9993412384716732
29088519,2,5,0,0,3,0,2,12,127.9051244039404,0.9986902372497556
29096214,7,1,1,2,2,2,0,15,122.8876383235811,1.0
29108536,0,3,0,0,2,0,10,15,100.64847459776519,1.0
29108942,1,6,0,0,1,1,0,9,110.10972959890832,0.9957264957264957
29109830,1,1,0,0,1,4,6,13,96.57496363317112,0.9987980769230769
29113843,2,2,0,1,1,2,2,10,114.31018872170782,0.994890994890995
29116051,2,3,0,1,1,1,2,10,121.1528688271605,0.9991596638655462
29124571,2,1,0,0,2,1,7,13,141.06600770270313,0.9929093527949349
29140686,3,7,2,0,2,3,6,23,154.1646620298565,0.9699784477370371
29146706,3,3,0,2,2,3,0,13,140.50341976792498,0.9993943064809206
29148072,1,4,0,0,2,5,1,13,167.9456364009576,0.9993562922433216
2915077,2,0,0,0,2,3,0,7,142.32653533307615,0.9988839285714286
29162405,1,1,0,0,1,3,0,6,136.11832058041838,1.0
29195506,2,2,0,0,0,1,0,5,127.78500514403292,0.9967708333333334
29246091,2,3,0,0,1,2,0,8,118.39110662347821,1.0
29268474,1,1,0,1,2,0,0,5,160.30076422493968,1.0
2929924,1,2,0,0,1,0,2,6,133.38329242951292,0.9920949752788317
29301238,1,1,0,1,2,0,1,6,142.18045402783483,1.0
29306187,2,1,0,0,1,4,0,8,109.43254764258614,1.0
2931704,2,10,1,1,5,5,8,32,106.85211650910088,0.9985370561770428
29323630,4,4,0,0,0,2,2,12,164.62226374622682,0.9967447318264449
29335473,4,7,0,2,1,2,4,20,152.73357081597567,0.9992217898832685
29345869,2,6,1,1,2,2,1,15,155.68773019547325,0.9989542322834646
29351812,2,3,0,0,2,1,1,9,122.0226585630287,0.9802569073642786
29383225,3,4,0,0,1,0,2,10,151.35428284683832,1.0
29384996,0,3,2,1,1,2,0,9,150.80284666852424,0.9973430807508189
29389872,2,2,1,1,2,3,1,12,110.52617713235414,1.0
29401767,1,5,0,0,2,1,2,11,164.54012120627573,0.9992813510600072
29406470,4,3,0,1,3,4,0,15,160.44736919152953,0.9989480563941365
29413776,3,5,0,0,2,0,0,10,188.60379999356994,0.999163179916318
2942423,2,4,1,0,4,6,11,28,146.14500493525435,0.9882078242481204
29455648,2,7,0,1,4,2,2,18,141.272644716011,0.9991319444444444
29479024,1,3,0,0,1,0,1,6,119.14476707175926,0.9898605830164766
29499003,3,3,0,1,2,1,0,10,170.7234115368095,1.0
29504545,6,4,0,0,2,2,1,15,175.84564077503427,0.9888072622635725
29525482,1,2,0,0,2,3,2,10,145.7866773726852,0.9984313484251969
2961549,4,16,4,1,4,4,3,36,159.96776154753354,0.9905501641707912
29654064,2,2,0,2,2,3,1,12,144.23706681466737,0.9986979166666666
29667762,5,3,1,0,3,7,3,22,128.9712692682029,1.0
29692694,0,5,0,0,1,3,1,10,151.53229589417464,0.9826806458235893
29724699,1,3,0,0,1,1,0,6,122.92923445001715,1.0
29733118,2,4,1,0,0,0,2,9,136.35586830823058,0.9596776681082331
29774196,3,1,0,0,1,3,0,8,130.69508355034725,0.998046875
29789001,3,3,0,0,2,2,3,13,155.2548651981988,0.9981971153846154
29793622,3,7,0,0,4,2,0,16,122.92820736899462,0.9956318467934173
29820303,2,3,0,1,0,2,2,10,125.74790835421318,1.0
29843557,2,2,0,0,1,1,0,6,152.11950834597545,1.0
29849948,2,1,0,0,0,4,3,10,102.77512830630371,0.9751479443521595
29896465,3,7,0,0,1,2,2,15,159.2951885630272,0.9903657296251835
29961940,2,1,0,0,1,0,1,5,109.49246756044238,0.9580281257922053
29973821,2,3,1,1,1,4,1,13,165.74512362990663,0.997598436980771
29973867,3,4,0,1,1,1,2,12,177.75939579046636,0.9986901968050065
29983174,1,6,0,0,0,2,4,13,100.20482323569561,1.0
29983488,1,1,0,0,3,2,1,8,121.42409408757715,0.9922997485632183
29984746,1,10,0,2,1,1,1,16,119.12365752797068,0.9961351099502395
30000272,4,6,1,1,3,4,1,20,131.6520102159072,0.9976713905038761
30008225,1,2,1,0,1,0,1,6,151.336241450968,0.9973958333333334
30014421,6,6,0,0,2,2,5,21,151.93155179452418,0.9923263612675961
30025648,4,3,1,2,1,2,3,16,157.82736512988686,0.999507874015748
30032868,0,0,0,0,0,1,0,1,154.59517650462962,1.0
30033179,0,0,0,0,1,0,0,1,62.72792627533194,1.0
30057488,1,2,0,0,0,2,0,5,105.38535890721667,1.0
30075642,4,8,0,1,1,1,5,20,138.5984205905993,0.9976743484555985
30076654,1,3,0,1,0,2,4,11,116.15285741689569,0.9985795454545454
30085755,5,4,0,0,3,0,7,19,143.97115981536348,0.9991776315789473
30089766,2,2,1,0,0,2,5,12,137.9950639119299,0.9967749557593307
30091782,2,2,1,1,1,3,2,12,138.96664082593878,0.9980519414721142
30105488,3,6,0,1,1,0,1,12,143.34933520340363,0.9641015180230866
30109190,3,0,0,0,2,1,1,7,153.76785314720647,0.9646539027982327
30120363,2,5,0,1,2,5,3,18,129.7604840868452,0.9957292593007511
30138725,3,5,0,1,2,1,0,12,176.33953360768172,0.9955098208471522
30149648,4,7,0,2,1,2,4,20,147.02215808775023,0.9980359697290254
30169841,2,2,0,0,1,2,10,17,121.61456229070845,0.9915086529174539
30170519,2,2,0,0,1,2,11,18,121.67511226375554,0.9949268707429297
3018544,3,3,3,2,2,4,2,19,142.03653583225037,1.0
30204934,1,3,0,0,1,1,0,6,123.4498654513889,1.0
30222954,0,0,0,1,0,0,9,10,80.00006652103187,0.99921875
30223694,0,3,0,1,0,0,8,12,111.23816053490798,0.9961438301282052
30224759,0,1,0,1,0,0,9,11,91.38243249431038,0.9992897727272727
3025064,4,1,0,0,0,3,1,9,161.40736746970737,0.9982706441850411
30253489,2,7,0,1,1,1,6,18,109.50778157328817,0.9991267978700044
3028008,1,3,0,0,1,1,2,8,133.05232919215413,1.0
30310954,1,2,0,0,1,0,2,6,116.07270243912895,0.9947763480392157
30315118,1,11,1,1,4,1,2,21,154.4069500794614,0.9996279761904762
30363681,0,1,0,1,2,1,1,6,145.4368513987957,1.0
30369146,2,2,0,0,2,1,4,11,133.50592975877905,0.9978693181818182
30370223,4,4,1,1,2,2,1,15,132.65622055381547,1.0
30388629,2,3,0,0,2,2,6,15,149.42745564016005,1.0
30390296,4,5,1,1,3,2,0,16,157.12588748633615,0.9990176476037549
30410614,2,3,0,1,2,3,0,11,169.02094802188552,0.9992813510600072
30442088,2,6,1,1,6,5,3,24,123.76079075895204,0.9935439044171464
3044351,0,2,0,1,0,3,0,6,121.08281378600822,0.9973958333333334
30443980,1,0,0,0,0,0,0,1,134.39857494212964,0.9921875
30454137,2,3,0,0,0,1,1,7,181.61722426605675,0.9759575203998392
30457153,3,3,0,0,1,5,3,15,116.64982652820643,0.9994791666666667
30457217,2,2,0,1,0,4,0,9,156.99620363993222,1.0
30459340,1,2,3,4,1,3,3,17,143.7106921184022,1.0
30468691,4,7,0,1,2,2,4,20,111.60671971309193,0.999609375
30519727,3,3,0,0,2,3,0,11,164.97023761924802,0.9985711237872799
30525046,2,5,0,1,1,2,0,11,170.6285402052937,0.9985711237872799
30527757,3,5,1,0,5,4,1,19,156.17800313700826,1.0
30536863,1,0,0,0,1,2,1,5,124.93122376543211,0.9984251968503937
3054425,0,6,2,0,2,0,2,12,115.37342344768088,0.9986979166666666
30551967,5,8,1,0,1,3,1,19,146.753096583328,0.9852141514500538
30627438,2,4,0,1,2,6,2,17,149.99145044707697,0.9995349918623575
3066066,1,2,0,4,2,0,6,15,108.39531674561327,0.9878724436876527
30687148,2,4,1,0,1,2,1,11,161.692187440664,0.9992897727272727
30708101,1,0,0,1,1,5,5,13,112.29972438444587,1.0
30723400,1,2,0,0,1,2,0,6,93.59645818520498,1.0
30761239,4,3,1,0,1,6,0,15,191.32851155264058,0.9973937106216966
30786104,2,6,2,0,2,0,0,12,196.79812995649004,0.9980056330690458
30786406,2,0,0,0,2,2,0,6,107.49158347800925,1.0
30804440,3,3,0,0,2,5,0,13,98.08881157831033,0.9993966817496229
30811822,4,1,2,0,0,0,1,8,177.50482425893773,0.9989626556016598
30847700,2,1,1,0,0,1,0,5,122.76404449588476,0.9984375
30905871,11,7,0,2,5,3,21,49,138.58770871150273,0.9983855852431753
30907337,2,3,3,4,1,3,4,20,145.92570689560517,1.0
30907740,1,6,3,4,2,3,3,22,139.56451548207684,1.0
30907758,5,6,0,2,3,1,8,25,143.86066494061163,0.9990600490196079
309196,3,4,0,0,0,1,3,11,166.03624321658754,0.9904702340569878
3092813,0,2,0,0,0,0,0,2,122.69990851198709,0.99609375
30933082,1,4,0,1,3,1,5,15,118.61255616908866,0.9943090877045966
30946239,1,3,0,1,1,0,7,13,117.31182358405339,0.9917881893240185
30946970,2,4,0,0,3,3,1,13,181.04162281873218,0.9987933449424591
30949820,5,7,0,1,6,3,1,23,156.48537066391572,0.9986399199706717
30968576,3,9,2,0,3,4,1,22,178.29461472362516,0.9996420901932713
30970706,1,1,0,1,1,2,0,6,118.94765156142834,1.0
30973334,3,5,2,1,1,1,1,14,182.1035308733833,0.9944410350844655
30981905,2,5,1,2,4,4,6,24,126.0355715167931,0.9996706192358366
30982452,2,3,0,0,2,1,6,14,129.380112146807,0.9966123949579833
31014001,1,2,0,1,1,1,0,6,177.91176209738796,0.9986979166666666
31029464,1,7,0,0,1,1,2,12,132.04512852044755,1.0
31032001,3,3,0,1,2,2,0,11,139.24375105218854,1.0
31038527,0,0,0,0,0,1,1,2,86.53275462962964,1.0
31048613,2,3,1,0,1,2,3,12,137.97152377592167,0.9795108623413907
31052391,1,1,0,1,2,1,8,14,123.20177092519104,0.9971389976542976
31072325,2,11,0,1,3,3,1,21,145.49868219805927,0.9966857243726621
311242,2,2,0,1,1,7,5,18,120.6987582705305,0.9991353220925205
31132624,1,3,1,0,1,2,0,8,184.63436615869344,0.9970663324156811
31157763,2,6,2,0,1,2,0,13,202.00120031556665,0.9975914218655361
31200734,6,8,0,2,5,3,25,49,124.0303353047385,0.9924875654068223
31215623,5,7,1,0,4,5,1,23,177.31729033352892,0.9986385879161107
31249109,4,5,0,0,2,0,2,13,182.3642755074786,0.9993943064809206
31255728,2,10,2,0,2,0,0,16,109.68609046465086,1.0
31262910,4,7,1,0,2,1,1,16,136.6631285224775,1.0
31272708,2,4,0,0,0,2,0,8,109.11591360837835,0.998046875
31274493,3,8,1,0,3,2,1,18,128.40405777027607,0.9995608256477821
31275074,1,3,0,0,2,1,2,9,117.84654049497028,0.9973752470355731
31276355,2,4,0,0,2,0,0,8,182.71357024016206,0.9980352952075099
31285052,2,2,1,1,2,3,1,12,122.67523039641203,0.988567579122647
31328377,2,1,0,1,3,4,0,11,116.6602266004957,0.9985795454545454
31334850,3,9,2,1,6,1,20,42,143.64152521094752,0.9975876241385011
31352153,2,2,0,0,0,1,1,6,122.86539566186558,1.0
31376955,2,2,0,0,2,1,4,11,157.73007950512326,0.9852614880557398
31401091,2,5,0,0,1,0,0,8,184.3231606063529,0.9990118577075099
31423710,4,5,1,0,1,4,0,15,167.21463087277095,0.9989353563687364
31428811,5,4,0,1,0,1,1,12,164.2075642736197,0.9986516082635983
31433100,2,2,0,0,1,1,0,6,178.97727584756228,0.9885001138602588
31458973,1,4,0,0,1,0,0,6,161.32431469931473,0.994801799610895
31461983,0,2,0,0,0,0,0,2,134.75828993055555,1.0
31469978,6,8,1,0,2,5,5,27,150.43531238480986,0.9989949566112005
31480352,3,0,0,0,2,3,2,10,121.90117224979436,0.9984344362745098
31486811,3,3,0,0,1,1,2,10,124.4401239711934,1.0
3148810,1,3,0,0,1,4,2,11,112.84199120838008,0.9992897727272727
31504857,1,2,0,0,2,0,0,5,112.18978313168607,0.9968379446640316
31512764,3,5,0,0,1,5,0,14,126.85784249154906,1.0
31548775,3,3,0,0,1,1,2,10,124.44012339248971,1.0
31550236,4,6,0,0,0,1,2,13,118.68207836241689,0.9993990384615384
31550918,4,6,0,0,0,1,2,13,118.64081322708927,0.9993990384615384
31552072,2,3,0,0,0,4,2,11,112.8320954919566,1.0
31552494,2,3,0,0,0,4,2,11,112.7934604143285,1.0
315684,2,4,1,0,3,5,5,20,144.57869991380082,0.998828125
31576661,5,5,0,0,3,3,0,16,163.40564977575235,0.999019592765748
31578101,4,6,0,0,2,4,3,19,154.1972849489658,0.9995855781185248
31579530,1,1,0,0,2,3,2,9,115.69861224828949,1.0
31590112,2,1,0,0,1,0,1,5,123.77148353909465,1.0
31606467,1,4,0,0,0,0,1,6,130.89770040294923,0.9948119325551232
31612069,1,6,1,1,0,2,3,14,125.95977403550832,0.9971752987037513
31636457,0,1,0,1,1,1,1,5,97.83584799382716,0.996875
31681409,2,4,0,0,0,0,1,7,111.05010993073928,1.0
3169487,0,0,0,0,1,4,0,5,150.13493798225306,0.9225486491270098
31705064,2,3,0,1,1,1,1,9,116.33863374128373,0.9991146525011066
31706168,2,4,0,0,2,0,0,8,130.9234784312307,0.9903350437707282
31715830,3,2,0,0,2,3,0,10,137.63972693935344,1.0
31727466,9,8,0,3,16,0,3,39,133.69361743691576,0.988604641600171
31775563,3,3,0,1,3,1,0,11,169.63504161990275,0.9992813510600072
31816011,3,1,0,0,2,4,0,10,111.9108949835337,0.99921875
3189113,0,1,0,0,0,1,0,2,85.57938830784227,0.9806949806949807
31915313,1,2,0,1,2,2,2,10,181.1939145447531,0.9984282361660078
31915615,0,2,1,1,1,1,1,7,125.23526496362433,1.0
31915953,2,7,0,2,0,0,1,12,173.38824209526032,0.9993464052287582
31916193,2,6,0,2,0,1,5,16,159.34089874783814,0.9995098039215686
31916328,2,5,0,1,2,2,1,13,165.7016018815598,1.0
31938634,2,3,0,0,8,1,2,16,113.3672507772947,0.99951171875
31941226,3,5,0,0,3,2,2,15,149.60279561446768,0.9989521574440052
31946114,2,4,0,0,2,3,1,12,161.6547717335391,0.9986927903543307
31966986,1,2,0,2,1,2,2,10,158.9235106400526,0.9984375
31990329,4,6,2,0,1,1,1,15,119.64601042738342,0.9989583333333333
31999520,2,4,1,0,3,3,1,14,157.70722605728247,0.9994353472614341
32007090,2,2,0,0,0,2,1,7,94.46030650923173,0.9988751406074241
320196,3,2,3,0,0,5,1,14,156.06590450011026,0.9994419642857143
32031628,4,6,0,1,3,1,2,17,141.6083112442508,0.9995349918623575
32038734,2,1,1,1,2,0,0,7,107.72189923439923,1.0
32054728,4,4,0,0,4,1,1,14,156.56253396439595,0.9994353472614341
32085347,4,15,0,0,2,2,4,27,209.72642798508952,0.9988414578794481
32102688,0,2,1,1,0,4,1,9,136.48708606936847,1.0
32105531,1,1,0,1,0,2,0,5,99.40174343243078,0.9984375
3211689,1,9,2,2,2,1,8,25,125.4790208689059,0.9986693253572616
32122623,1,3,0,0,1,1,1,7,130.17642115076768,0.9977590691788526
3213284,3,2,1,0,1,2,0,9,129.07025144832036,0.9990503323836657
32151340,1,1,0,0,0,2,2,6,85.01082390260632,1.0
32152566,5,7,0,3,4,4,1,24,132.3906711428779,0.96746626026454
321542,1,2,0,0,1,1,1,6,101.1448877154064,0.9955971414728682
32160686,1,3,0,0,1,1,0,6,116.5847990455854,0.9322973165663737
32162026,2,5,0,0,1,0,0,8,106.23111382378474,0.9990234375
32173477,6,6,2,1,3,6,0,24,166.15082773383918,0.9993286977005532
32173589,2,4,0,0,1,1,1,9,172.5920370170425,1.0
32177013,3,8,3,1,2,1,0,18,154.53117698331047,0.9991145260068299
